file_id,start,end,speaker_id,speaker_name,text,valence,arousal,dominance,emotion_top,emotion_scores_json,text_emotions_top5_json,text_emotions_full_json,intent_top,intent_top3_json,events_top3_json,noise_tag,asr_logprob_avg,snr_db,snr_db_sed,wpm,duration_s,words,pause_ratio,low_confidence_ser,vad_unstable,affect_hint,pause_count,pause_time_s,f0_mean_hz,f0_std_hz,loudness_rms,disfluency_count,error_flags,vq_jitter_pct,vq_shimmer_db,vq_hnr_db,vq_cpps_db,voice_quality_hint
troglin.M4A,1933.545,1934.67,Speaker_378,Speaker_24,[silence],-0.01395218726247549,0.004964835476130247,-0.006882157176733017,disgust,"{""neutral"": 8.194788315754804e-05, ""calm"": 0.0007665971472150591, ""happy"": 0.0047739304394536905, ""sad"": 0.1166446770572125, ""angry"": 0.0001964733084648101, ""fearful"": 0.0007276476368330004, ""disgust"": 0.8766290449484901, ""surprised"": 0.0001796815791732477}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7797902226448059}, {""label"": ""Music"", ""score"": 0.552156388759613}, {""label"": ""Vehicle"", ""score"": 0.1441236436367035}]",Speech,-0.7117637180494204,,15.581976912883412,53.33,1.125,1,1.0,False,False,neutral-farewell,1,1.13,359.35129560845724,23.64736125810623,-35.08821105957031,0,,4.102209256339503,1.475031791477602,5.719710417372656,3.7197104173726556,
troglin.M4A,1934.67,1935.19,Speaker_340,Speaker_16,[silence],-0.019505003467202187,0.00338828656822443,-0.007876701653003693,disgust,"{""neutral"": 6.605299407108613e-05, ""calm"": 0.0010914242189549418, ""happy"": 0.0030002293393706476, ""sad"": 0.07648025806353496, ""angry"": 0.00012396729817011344, ""fearful"": 0.0007333816977150008, ""disgust"": 0.9182838332221163, ""surprised"": 0.00022085316606698408}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7797902226448059}, {""label"": ""Music"", ""score"": 0.552156388759613}, {""label"": ""Vehicle"", ""score"": 0.1441236436367035}]",Speech,-0.7117637180494204,,15.581976912883412,115.38,0.5199999999999818,1,1.0,False,False,neutral-farewell,1,0.53,nan,nan,-35.4985466003418,0,,0.0,0.0,0.0,0.0,
troglin.M4A,1935.91,1939.66,Speaker_272,Speaker_30,[silence],-0.0326349101960659,-0.007910816930234432,-0.022542744874954224,happy,"{""neutral"": 0.0006798084375234764, ""calm"": 0.00035478772798287344, ""happy"": 0.9279766499673279, ""sad"": 0.005602500103143563, ""angry"": 0.0004964688008751362, ""fearful"": 0.0012086976555688493, ""disgust"": 0.063408039772773, ""surprised"": 0.00027304753480523}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7797902226448059}, {""label"": ""Music"", ""score"": 0.552156388759613}, {""label"": ""Vehicle"", ""score"": 0.1441236436367035}]",Speech,-0.7117637180494204,,15.581976912883412,16.0,3.75,1,0.9627659574468086,False,False,neutral-farewell,4,3.62,276.25826747841137,15.567563481222578,-34.92597198486328,0,,6.042326648547809,1.669252553205412,2.4996075456753366,0.4996075456753366,
troglin.M4A,1939.66,1941.16,Speaker_722,Speaker_18,[silence],-0.014145278371870518,-0.007519309408962727,9.48300851177919e-07,happy,"{""neutral"": 0.000758446408819313, ""calm"": 0.0005177134629150704, ""happy"": 0.9788096530683166, ""sad"": 0.00165742322729109, ""angry"": 0.00028322495287521444, ""fearful"": 0.0007082511643449191, ""disgust"": 0.01657167369479082, ""surprised"": 0.0006936140206469541}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7797902226448059}, {""label"": ""Music"", ""score"": 0.552156388759613}, {""label"": ""Vehicle"", ""score"": 0.1441236436367035}]",Speech,-0.7117637180494204,,15.581976912883412,40.0,1.5,1,0.9801324503311258,False,False,neutral-farewell,1,1.48,nan,nan,-35.39092254638672,0,,6.019432789477863,1.8829702944288411,3.8391895643617953,1.8391895643617953,
troglin.M4A,1941.16,1943.41,Speaker_835,Speaker_31,I'll go next one.,-0.015435696579515934,0.001624329132027924,-0.04021104425191879,disgust,"{""neutral"": 0.0038838136255247104, ""calm"": 0.0014046106610267556, ""happy"": 0.05833293909851298, ""sad"": 0.21105907147842104, ""angry"": 0.04823750648596868, ""fearful"": 0.29823386379092043, ""disgust"": 0.3785106823792199, ""surprised"": 0.0003375124804054863}","[{""label"": ""neutral"", ""score"": 0.9731202059686311}, {""label"": ""approval"", ""score"": 0.01199022692096597}, {""label"": ""optimism"", ""score"": 0.008048890542376806}, {""label"": ""realization"", ""score"": 0.0011382432811597586}, {""label"": ""caring"", ""score"": 0.000774399790392807}]","{""admiration"": 0.0002379221097783386, ""amusement"": 0.00020607789391565025, ""anger"": 0.00012182379476966347, ""annoyance"": 0.0005986272765129463, ""approval"": 0.01199022692096597, ""caring"": 0.000774399790392807, ""confusion"": 0.0004368239600178728, ""curiosity"": 0.0006296777436615784, ""desire"": 0.0006456473635929115, ""disappointment"": 0.0001485966394163866, ""disapproval"": 0.0003789167127811896, ""disgust"": 6.448255151324605e-05, ""embarrassment"": 2.0618867400076985e-05, ""excitement"": 0.00042142989739850313, ""fear"": 7.887927686240495e-05, ""gratitude"": 0.00021692638963623646, ""grief"": 2.2770653501564417e-05, ""joy"": 0.00022186066726816026, ""love"": 0.00012604331147801788, ""nervousness"": 3.6687205698615126e-05, ""optimism"": 0.008048890542376806, ""pride"": 4.161266487051036e-05, ""realization"": 0.0011382432811597586, ""relief"": 7.972730421657103e-05, ""remorse"": 3.009174156386401e-05, ""sadness"": 7.18167672211781e-05, ""surprise"": 9.097270339801385e-05, ""neutral"": 0.9731202059686311}",suggestion,"[{""label"": ""suggestion"", ""score"": 0.9530898332595825}, {""label"": ""opinion"", ""score"": 0.7393403053283691}, {""label"": ""question"", ""score"": 0.4162035584449768}]","[{""label"": ""Speech"", ""score"": 0.7797902226448059}, {""label"": ""Music"", ""score"": 0.552156388759613}, {""label"": ""Vehicle"", ""score"": 0.1441236436367035}]",Speech,-0.7117637180494204,,15.581976912883412,106.67,2.25,4,0.0,True,False,neutral-suggestion,0,0.0,277.05613042340593,29.899200507949217,-35.14546203613281,0,,2.413078159927794,0.9945822383013423,9.575492259713034,7.575492259713034,
troglin.M4A,1943.41,1943.58,Speaker_243,Speaker_28,[silence],-0.000194560328964144,-0.00709287216886878,-0.006324901711195707,disgust,"{""neutral"": 6.00342917450305e-05, ""calm"": 0.001564937035900965, ""happy"": 0.002405294694961302, ""sad"": 0.016924029144457786, ""angry"": 5.528730004294089e-05, ""fearful"": 0.0014052588465995914, ""disgust"": 0.9773640851998019, ""surprised"": 0.0002210734864904873}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]","{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}",farewell,"[{""label"": ""farewell"", ""score"": 0.8891077637672424}, {""label"": ""apology"", ""score"": 0.6550825238227844}, {""label"": ""small_talk"", ""score"": 0.24656225740909576}]","[{""label"": ""Speech"", ""score"": 0.7797902226448059}, {""label"": ""Music"", ""score"": 0.552156388759613}, {""label"": ""Vehicle"", ""score"": 0.1441236436367035}]",Speech,-0.7117637180494204,,15.581976912883412,nan,0.16999999999984539,1,0.0,False,False,neutral-farewell,0,0.0,nan,nan,-37.01396942138672,0,,0.0,0.0,0.0,0.0,
troglin.M4A,1946.27,1957.52,Speaker_609,Speaker_31,"So next one is called the walk-in turn. Again, I'm going to end up, this is the line, basically. We have here, unfortunately, I have to walk off the road a little bit. Because we're in a set button. So it's called the walk-in turn.",-0.023003632202744484,-0.0044785127975046635,-0.02835356630384922,happy,"{""neutral"": 0.017514523172316863, ""calm"": 0.0004974388457444979, ""happy"": 0.8188087182995566, ""sad"": 0.01926315730503146, ""angry"": 0.09824092878821448, ""fearful"": 0.024838923264886566, ""disgust"": 0.02020573851175014, ""surprised"": 0.0006305718124994262}","[{""label"": ""neutral"", ""score"": 0.8953673290297866}, {""label"": ""disappointment"", ""score"": 0.04220305777781902}, {""label"": ""realization"", ""score"": 0.017883516941513262}, {""label"": ""sadness"", ""score"": 0.012356704165519577}, {""label"": ""approval"", ""score"": 0.008875873917516418}]","{""admiration"": 0.0002891047348936059, ""amusement"": 0.0003018350705440213, ""anger"": 0.0003107149985087262, ""annoyance"": 0.007999070030515813, ""approval"": 0.008875873917516418, ""caring"": 0.0005072702214545281, ""confusion"": 0.0006826470525276133, ""curiosity"": 0.00024803498074535397, ""desire"": 0.0004794184958462027, ""disappointment"": 0.04220305777781902, ""disapproval"": 0.005562676145884336, ""disgust"": 0.0006646627478565486, ""embarrassment"": 0.0007537500972189633, ""excitement"": 0.00012754250268026603, ""fear"": 0.000560578310996754, ""gratitude"": 0.00014249319867165554, ""grief"": 0.00038956233969442665, ""joy"": 0.00031630206087069295, ""love"": 0.00013333186576879437, ""nervousness"": 0.0005655426095913542, ""optimism"": 0.0018475238563152535, ""pride"": 0.0001233894588119702, ""realization"": 0.017883516941513262, ""relief"": 0.0006048886602679709, ""remorse"": 0.0004167541068398674, ""sadness"": 0.012356704165519577, ""surprise"": 0.00028642462134050495, ""neutral"": 0.8953673290297866}",complaint,"[{""label"": ""complaint"", ""score"": 0.9399011135101318}, {""label"": ""suggestion"", ""score"": 0.6929522156715393}, {""label"": ""disagreement"", ""score"": 0.6205769181251526}]","[{""label"": ""Speech"", ""score"": 0.9080060124397278, ""overlap"": 10.519999999999982}]",Speech,-0.40373159761298194,9.911778349680006,3.7765416097641555,240.0,11.25,45,0.11989342806394317,False,False,neutral-complaint,4,1.35,245.40732129724032,31.188296682541164,-33.12027359008789,3,,2.782913727490449,0.9550932126668066,10.786965008071403,8.786965008071403,
troglin.M4A,1957.52,1958.27,Speaker_346,Speaker_13,I'm going to,-0.020820919424295425,-0.003935844171792269,-0.020086929202079773,happy,"{""neutral"": 0.0009276654457499624, ""calm"": 0.00037088146776729716, ""happy"": 0.9147172859537827, ""sad"": 0.04314739323306258, ""angry"": 0.002490450953895507, ""fearful"": 0.0002465446434193995, ""disgust"": 0.037080134252333474, ""surprised"": 0.0010196440499890829}","[{""label"": ""neutral"", ""score"": 0.9738204622131589}, {""label"": ""approval"", ""score"": 0.007411954101916573}, {""label"": ""optimism"", ""score"": 0.004465625686914187}, {""label"": ""excitement"", ""score"": 0.0038089466374559952}, {""label"": ""desire"", ""score"": 0.0028169139236103756}]","{""admiration"": 0.0003470126590394978, ""amusement"": 0.0003807057857039295, ""anger"": 0.0006446022984176149, ""annoyance"": 0.0013796674522948834, ""approval"": 0.007411954101916573, ""caring"": 0.0008094303894367556, ""confusion"": 9.76602910448914e-05, ""curiosity"": 0.00020345460805669386, ""desire"": 0.0028169139236103756, ""disappointment"": 0.00027980984715669517, ""disapproval"": 0.0004297561308108424, ""disgust"": 0.00018405901480034688, ""embarrassment"": 5.891099585877585e-05, ""excitement"": 0.0038089466374559952, ""fear"": 0.0003431874261311098, ""gratitude"": 0.00013630057419445262, ""grief"": 5.024188140914976e-05, ""joy"": 0.0007487492512898988, ""love"": 0.00020816539777930018, ""nervousness"": 8.029402788054034e-05, ""optimism"": 0.004465625686914187, ""pride"": 0.00013832134048421098, ""realization"": 0.0005730205532438592, ""relief"": 0.0001189107878587897, ""remorse"": 5.377330750678638e-05, ""sadness"": 0.0002158101155894765, ""surprise"": 0.0001942533009555257, ""neutral"": 0.9738204622131589}",suggestion,"[{""label"": ""suggestion"", ""score"": 0.8982557058334351}, {""label"": ""opinion"", ""score"": 0.8644444942474365}, {""label"": ""agreement"", ""score"": 0.7632215023040771}]","[{""label"": ""Speech"", ""score"": 0.9080060124397278, ""overlap"": 0.75}]",Speech,-0.7117637180494204,,1.6098947823047638,240.0,0.75,3,0.42105263157894735,False,False,neutral-suggestion,1,0.32,300.391701186791,6.920688727866718,-35.37422180175781,0,,4.009641819484706,0.7694378367995514,10.581925276155753,8.581925276155753,
troglin.M4A,1958.27,1961.075,Speaker_435,Speaker_31,read it out while I'm going to demonstrate it and then I'll read it again.,-0.018985481932759285,0.016363054513931274,-0.015842324122786522,angry,"{""neutral"": 0.014525316037099438, ""calm"": 0.00019840473809589065, ""happy"": 0.058686697707134305, ""sad"": 0.0060060956522548364, ""angry"": 0.9136925413903475, ""fearful"": 0.004897333829791542, ""disgust"": 0.0006318234131540226, ""surprised"": 0.001361787232122463}","[{""label"": ""neutral"", ""score"": 0.9827507669834805}, {""label"": ""approval"", ""score"": 0.0066366716152601}, {""label"": ""optimism"", ""score"": 0.0035809108130443654}, {""label"": ""realization"", ""score"": 0.003028687719168532}, {""label"": ""annoyance"", ""score"": 0.0006800384512140289}]","{""admiration"": 0.00023034430132565556, ""amusement"": 0.00014676243220360346, ""anger"": 9.142386028301432e-05, ""annoyance"": 0.0006800384512140289, ""approval"": 0.0066366716152601, ""caring"": 0.0002202686128841883, ""confusion"": 0.0006389150858002138, ""curiosity"": 0.0002330441619597591, ""desire"": 0.00029528934243175023, ""disappointment"": 0.0002698244498310845, ""disapproval"": 0.00034490898953037436, ""disgust"": 8.903152529006632e-05, ""embarrassment"": 2.5737217156979798e-05, ""excitement"": 8.894777173743912e-05, ""fear"": 7.239110373610721e-05, ""gratitude"": 0.00010094813297090628, ""grief"": 2.1396668009897835e-05, ""joy"": 8.530414659015043e-05, ""love"": 8.057916856375002e-05, ""nervousness"": 2.9345963180568846e-05, ""optimism"": 0.0035809108130443654, ""pride"": 3.354401087107954e-05, ""realization"": 0.003028687719168532, ""relief"": 4.389088518143263e-05, ""remorse"": 3.546834169305308e-05, ""sadness"": 8.240670004038846e-05, ""surprise"": 6.315154656101648e-05, ""neutral"": 0.9827507669834805}",instruction,"[{""label"": ""instruction"", ""score"": 0.9302288889884949}, {""label"": ""request"", ""score"": 0.6209588050842285}, {""label"": ""agreement"", ""score"": 0.5688053965568542}]","[{""label"": ""Speech"", ""score"": 0.9080060124397278, ""overlap"": 2.8050000000000637}]",Speech,-0.7117637180494204,,1.6098947823047638,320.86,2.8050000000000637,15,0.26334519572953735,False,False,neutral-instruction,2,0.74,263.0210544784999,34.258225487620564,-28.88633918762207,0,,1.7756054350247856,0.7082938868434414,14.73658929463793,12.73658929463793,
troglin.M4A,1961.075,1971.575,Speaker_469,Speaker_29,"So if you have any questions, all right, I'll go from that. So it's a walk-in turn. You'll place your left foot on the line, and then your right foot in front of it with your right heel touching your left heel. Keep your arms on.",-0.009425626136362553,0.006246608681976795,-0.01594720222055912,happy,"{""neutral"": 0.10856769556928178, ""calm"": 0.0006309867763136, ""happy"": 0.6982326972372661, ""sad"": 0.012009553111332155, ""angry"": 0.09960147542515015, ""fearful"": 0.06624735255594288, ""disgust"": 0.014251794532499805, ""surprised"": 0.00045844479221365006}","[{""label"": ""neutral"", ""score"": 0.9577983635239689}, {""label"": ""approval"", ""score"": 0.014813195941029011}, {""label"": ""curiosity"", ""score"": 0.010923971441926951}, {""label"": ""confusion"", ""score"": 0.007553663584201369}, {""label"": ""realization"", ""score"": 0.0019666345360211702}]","{""admiration"": 0.0002362225645569106, ""amusement"": 0.0001557703947693552, ""anger"": 0.00025015402980107745, ""annoyance"": 0.0013960830427074602, ""approval"": 0.014813195941029011, ""caring"": 0.0008029510514544326, ""confusion"": 0.007553663584201369, ""curiosity"": 0.010923971441926951, ""desire"": 0.0002290471606638771, ""disappointment"": 0.00021768131449446932, ""disapproval"": 0.0008523604498879016, ""disgust"": 0.000125913415333644, ""embarrassment"": 4.8318728747136204e-05, ""excitement"": 0.00016888779677033303, ""fear"": 0.00014151158419152963, ""gratitude"": 0.00013687285561381324, ""grief"": 3.766018205667115e-05, ""joy"": 0.0001265490429919776, ""love"": 0.00013032541051977397, ""nervousness"": 7.389653924118526e-05, ""optimism"": 0.001344825143582993, ""pride"": 2.643944031022751e-05, ""realization"": 0.0019666345360211702, ""relief"": 6.444424809992259e-05, ""remorse"": 5.2051254992248427e-05, ""sadness"": 0.00013347796654442377, ""surprise"": 0.00019272735552133382, ""neutral"": 0.9577983635239689}",suggestion,"[{""label"": ""suggestion"", ""score"": 0.9847115278244019}, {""label"": ""instruction"", ""score"": 0.9309247136116028}, {""label"": ""request"", ""score"": 0.7359877228736877}]","[{""label"": ""Speech"", ""score"": 0.9080060124397278, ""overlap"": 10.5}]",Speech,-0.4473135085173056,11.186173332407193,1.6098947823047638,262.86,10.5,46,0.05233111322549953,False,False,neutral-suggestion,2,0.55,226.34314645699226,35.08467738854361,-33.16645812988281,5,,2.5986816169992633,0.9807214988733018,11.229411737957411,9.229411737957411,
troglin.M4A,1981.13,1983.38,Speaker_573,Speaker_11,"again. So, we're going to start just like",-0.026181483641266823,0.012499522417783737,-0.010703290812671185,happy,"{""neutral"": 0.0006144687140188958, ""calm"": 0.00033296743073124493, ""happy"": 0.9800500067778158, ""sad"": 0.0016943387688688936, ""angry"": 0.0003875116889644153, ""fearful"": 0.0008053245050832982, ""disgust"": 0.015717825841920757, ""surprised"": 0.00039755627259664683}","[{""label"": ""neutral"", ""score"": 0.7873214452957251}, {""label"": ""approval"", ""score"": 0.15743382214508533}, {""label"": ""realization"", ""score"": 0.0237671080061933}, {""label"": ""optimism"", ""score"": 0.011141117619309434}, {""label"": ""confusion"", ""score"": 0.003097965835776821}]","{""admiration"": 0.001382030657761103, ""amusement"": 0.0015835571041847164, ""anger"": 0.00018955608465857826, ""annoyance"": 0.0015718729640392063, ""approval"": 0.15743382214508533, ""caring"": 0.0005012847231033111, ""confusion"": 0.003097965835776821, ""curiosity"": 0.0013893588858265805, ""desire"": 0.0010980969485470757, ""disappointment"": 0.00047901717877975834, ""disapproval"": 0.000939341724028696, ""disgust"": 0.000318126344294514, ""embarrassment"": 0.0001333796530484845, ""excitement"": 0.002026203313494177, ""fear"": 0.0004168945581438513, ""gratitude"": 0.0004464152135467619, ""grief"": 8.547173605464523e-05, ""joy"": 0.002117470131487486, ""love"": 0.00043349573221844006, ""nervousness"": 0.00024204580311167062, ""optimism"": 0.011141117619309434, ""pride"": 0.00023759815575839148, ""realization"": 0.0237671080061933, ""relief"": 0.0005811281712709985, ""remorse"": 8.127374863402064e-05, ""sadness"": 0.00022210755474592664, ""surprise"": 0.0007628147111716026, ""neutral"": 0.7873214452957251}",suggestion,"[{""label"": ""suggestion"", ""score"": 0.947274386882782}, {""label"": ""instruction"", ""score"": 0.9265879392623901}, {""label"": ""agreement"", ""score"": 0.7907315492630005}]","[{""label"": ""Speech"", ""score"": 0.9080060124397278, ""overlap"": 2.25}]",Speech,-0.7117637180494204,,1.6098947823047638,213.33,2.25,8,0.3008849557522124,False,False,neutral-suggestion,2,0.68,nan,nan,-28.592884063720703,2,,4.6356020912231095,1.7114822112086203,2.7992535616368452,0.7992535616368452,
